Nx=6, Ny=96, Nz=96
dx=0.408248, dy=0.204124, dz=0.204124
0.036412 0.963588 17.736892 -10.077957
0.036412 0.963588 17.736892 -10.077957
0.036412 0.963588 17.736892 -10.077957
0.036412 0.963588 17.736892 -10.077957
0.036412 0.963588 17.736892 -10.077957
0.036412 0.963588 17.736892 -10.077957
0.073360 0.926641 14.994308 -10.603290
0.073360 0.926641 14.994308 -10.603290
0.073360 0.926641 14.994308 -10.603290
0.073360 0.926641 14.994308 -10.603290
0.073360 0.926641 14.994308 -10.603290
0.073360 0.926641 14.994308 -10.603290
0.164403 0.835598 7.840877 -12.293442
0.164403 0.835598 7.840877 -12.293442
0.164403 0.835598 7.840877 -12.293442
0.164403 0.835598 7.840877 -12.293442
0.164403 0.835598 7.840877 -12.293442
0.164403 0.835598 7.840877 -12.293442
0.366925 0.633076 -4.650795 -12.633419
0.366925 0.633076 -4.650795 -12.633419
0.366925 0.633076 -4.650795 -12.633419
0.366925 0.633076 -4.650795 -12.633419
0.366925 0.633076 -4.650795 -12.633419
0.366925 0.633076 -4.650795 -12.633419
0.652107 0.347893 -13.063978 -3.936456
0.652107 0.347893 -13.063978 -3.936456
0.652107 0.347893 -13.063978 -3.936456
0.652107 0.347893 -13.063978 -3.936456
0.652107 0.347893 -13.063978 -3.936456
0.652107 0.347893 -13.063978 -3.936456
0.848940 0.151059 -12.690964 8.245741
0.848940 0.151059 -12.690964 8.245741
0.848940 0.151059 -12.690964 8.245741
0.848940 0.151059 -12.690964 8.245741
0.848940 0.151059 -12.690964 8.245741
0.848940 0.151059 -12.690964 8.245741
0.935473 0.064527 -11.349845 14.778547
0.935473 0.064527 -11.349845 14.778547
0.935473 0.064527 -11.349845 14.778547
0.935473 0.064527 -11.349845 14.778547
0.935473 0.064527 -11.349845 14.778547
0.935473 0.064527 -11.349845 14.778547
0.970156 0.029844 -11.242403 16.966870
0.970156 0.029844 -11.242403 16.966870
0.970156 0.029844 -11.242403 16.966870
0.970156 0.029844 -11.242403 16.966870
0.970156 0.029844 -11.242403 16.966870
0.970156 0.029844 -11.242403 16.966870
0.985019 0.014981 -11.655963 17.445113
0.985019 0.014981 -11.655963 17.445113
0.985019 0.014981 -11.655963 17.445113
0.985019 0.014981 -11.655963 17.445113
0.985019 0.014981 -11.655963 17.445113
0.985019 0.014981 -11.655963 17.445113
0.991984 0.008016 -12.182857 17.336156
0.991984 0.008016 -12.182857 17.336156
0.991984 0.008016 -12.182857 17.336156
0.991984 0.008016 -12.182857 17.336156
0.991984 0.008016 -12.182857 17.336156
0.991984 0.008016 -12.182857 17.336156
0.995417 0.004583 -12.686371 17.038594
0.995417 0.004583 -12.686371 17.038594
0.995417 0.004583 -12.686371 17.038594
0.995417 0.004583 -12.686371 17.038594
0.995417 0.004583 -12.686371 17.038594
0.995417 0.004583 -12.686371 17.038594
0.997051 0.002949 -13.096835 16.726189
0.997051 0.002949 -13.096835 16.726189
0.997051 0.002949 -13.096835 16.726189
0.997051 0.002949 -13.096835 16.726189
0.997051 0.002949 -13.096835 16.726189
0.997051 0.002949 -13.096835 16.726189
0.997637 0.002363 -13.363152 16.495070
0.997637 0.002363 -13.363152 16.495070
0.997637 0.002363 -13.363152 16.495070
0.997637 0.002363 -13.363152 16.495070
0.997637 0.002363 -13.363152 16.495070
0.997637 0.002363 -13.363152 16.495070
0.997516 0.002484 -13.470031 16.380954
0.997516 0.002484 -13.470031 16.380954
0.997516 0.002484 -13.470031 16.380954
0.997516 0.002484 -13.470031 16.380954
0.997516 0.002484 -13.470031 16.380954
0.997516 0.002484 -13.470031 16.380954
0.996737 0.003263 -13.425465 16.378824
0.996737 0.003263 -13.425465 16.378824
0.996737 0.003263 -13.425465 16.378824
0.996737 0.003263 -13.425465 16.378824
0.996737 0.003263 -13.425465 16.378824
0.996737 0.003263 -13.425465 16.378824
0.995203 0.004797 -13.266229 16.446105
0.995203 0.004797 -13.266229 16.446105
0.995203 0.004797 -13.266229 16.446105
0.995203 0.004797 -13.266229 16.446105
0.995203 0.004797 -13.266229 16.446105
0.995203 0.004797 -13.266229 16.446105
0.992734 0.007266 -13.023161 16.541162
0.992734 0.007266 -13.023161 16.541162
0.992734 0.007266 -13.023161 16.541162
0.992734 0.007266 -13.023161 16.541162
0.992734 0.007266 -13.023161 16.541162
0.992734 0.007266 -13.023161 16.541162
0.989042 0.010959 -12.730381 16.612582
0.989042 0.010959 -12.730381 16.612582
0.989042 0.010959 -12.730381 16.612582
0.989042 0.010959 -12.730381 16.612582
0.989042 0.010959 -12.730381 16.612582
0.989042 0.010959 -12.730381 16.612582
0.983688 0.016312 -12.435164 16.586846
0.983688 0.016312 -12.435164 16.586846
0.983688 0.016312 -12.435164 16.586846
0.983688 0.016312 -12.435164 16.586846
0.983688 0.016312 -12.435164 16.586846
0.983688 0.016312 -12.435164 16.586846
0.976201 0.023799 -12.191190 16.381916
0.976201 0.023799 -12.191190 16.381916
0.976201 0.023799 -12.191190 16.381916
0.976201 0.023799 -12.191190 16.381916
0.976201 0.023799 -12.191190 16.381916
0.976201 0.023799 -12.191190 16.381916
0.966122 0.033878 -12.026641 15.942052
0.966122 0.033878 -12.026641 15.942052
0.966122 0.033878 -12.026641 15.942052
0.966122 0.033878 -12.026641 15.942052
0.966122 0.033878 -12.026641 15.942052
0.966122 0.033878 -12.026641 15.942052
0.953130 0.046870 -11.964596 15.224803
