6 4.81523
4 4.81522
1 4.8152
7 4.81523
3 4.81521
5 4.81522
2 4.81521
8 4.81524
9 4.81527
15 4.8166
45 4.80917
14 4.81602
18 4.81774
11 4.81539
44 4.80919
17 4.8179
16 4.81744
41 4.8093
42 4.80926
46 4.80914
47 4.80911
13 4.81568
10 4.81532
12 4.81549
49 4.80904
40 4.80936
19 4.81735
34 4.80986
43 4.80922
48 4.80908
35 4.80972
37 4.80954
39 4.80941
30 4.81054
33 4.81002
36 4.80962
38 4.80948
32 4.81019
31 4.81037
24 4.81229
25 4.8118
29 4.81073
22 4.81389
26 4.81143
28 4.81092
27 4.81115
20 4.81656
23 4.81297
21 4.81515
