6 4.81523
4 4.81522
1 4.8152
7 4.81523
3 4.81521
2 4.81521
5 4.81523
8 4.81524
9 4.81527
15 4.81659
14 4.81602
45 4.8092
18 4.81775
11 4.81539
17 4.8179
44 4.80923
16 4.81742
41 4.80933
42 4.80929
13 4.81567
46 4.80917
10 4.81532
34 4.80988
47 4.80914
12 4.81549
19 4.81737
35 4.80974
49 4.80907
40 4.80939
37 4.80957
39 4.80944
43 4.80926
30 4.81056
48 4.80911
33 4.81004
36 4.80965
38 4.80951
32 4.81021
31 4.81038
24 4.81233
29 4.81074
25 4.81183
28 4.81094
26 4.81146
27 4.81117
23 4.81301
21 4.81522
20 4.8166
22 4.81394
