6 4.81521
4 4.81521
5 4.81521
1 4.81519
7 4.81521
3 4.8152
2 4.8152
8 4.81522
9 4.81526
15 4.81676
14 4.81609
45 4.80875
18 4.8176
11 4.81539
17 4.81789
34 4.80963
35 4.80945
44 4.80878
16 4.81764
37 4.8092
39 4.80903
30 4.81034
33 4.8098
41 4.80889
42 4.80884
46 4.80872
13 4.8157
36 4.8093
47 4.80868
10 4.81532
12 4.8155
38 4.80911
19 4.81707
49 4.80857
40 4.80896
32 4.80997
43 4.8088
48 4.80863
31 4.81015
24 4.8119
25 4.81149
29 4.81052
22 4.81327
26 4.81117
28 4.81072
20 4.81588
27 4.81093
23 4.81247
21 4.81436
