6 4.81522
4 4.81521
1 4.81519
5 4.81522
7 4.81522
2 4.8152
3 4.81521
8 4.81523
9 4.81526
15 4.81668
45 4.80893
14 4.81606
18 4.81766
11 4.81539
44 4.80895
17 4.8179
16 4.81755
41 4.80907
42 4.80902
46 4.8089
47 4.80887
13 4.81569
10 4.81532
12 4.81549
49 4.80879
34 4.80973
40 4.80913
19 4.8172
43 4.80898
48 4.80884
35 4.80956
37 4.80934
39 4.80919
30 4.81042
33 4.8099
36 4.80943
38 4.80927
32 4.81007
31 4.81024
24 4.81206
25 4.81162
29 4.81061
22 4.81352
28 4.8108
26 4.81128
27 4.81102
20 4.8162
23 4.81267
21 4.81469
