6 4.81522
4 4.81522
5 4.81522
1 4.81519
7 4.81523
3 4.81521
2 4.8152
9 4.81526
8 4.81523
15 4.81663
45 4.80907
14 4.81603
18 4.81771
11 4.81539
17 4.8179
44 4.80909
16 4.81749
41 4.8092
46 4.80904
42 4.80915
47 4.80901
13 4.81568
10 4.81532
12 4.81549
49 4.80894
40 4.80926
19 4.81729
43 4.80912
48 4.80898
34 4.80981
35 4.80965
37 4.80946
39 4.80932
30 4.81049
33 4.80997
36 4.80954
38 4.80939
32 4.81014
31 4.81031
24 4.81219
25 4.81172
29 4.81068
22 4.81373
28 4.81087
26 4.81137
27 4.81109
20 4.81641
23 4.81284
21 4.81495
