Nx=6, Ny=96, Nz=96
dx=0.408248, dy=0.204124, dz=0.204124
0.036039 0.963961 17.763412 -10.073999
0.036039 0.963961 17.763412 -10.073999
0.036039 0.963961 17.763412 -10.073999
0.036039 0.963961 17.763412 -10.073999
0.036039 0.963961 17.763412 -10.073999
0.036039 0.963961 17.763412 -10.073999
0.072512 0.927489 15.065177 -10.583413
0.072512 0.927489 15.065177 -10.583413
0.072512 0.927489 15.065177 -10.583413
0.072512 0.927489 15.065177 -10.583413
0.072512 0.927489 15.065177 -10.583413
0.072512 0.927489 15.065177 -10.583413
0.162462 0.837543 7.992113 -12.258371
0.162462 0.837543 7.992113 -12.258371
0.162462 0.837543 7.992113 -12.258371
0.162462 0.837543 7.992113 -12.258371
0.162462 0.837543 7.992113 -12.258371
0.162462 0.837543 7.992113 -12.258371
0.363464 0.636540 -4.479678 -12.668681
0.363464 0.636540 -4.479678 -12.668681
0.363464 0.636540 -4.479678 -12.668681
0.363464 0.636540 -4.479678 -12.668681
0.363464 0.636540 -4.479678 -12.668681
0.363464 0.636540 -4.479678 -12.668681
0.649075 0.350921 -13.027168 -4.079825
0.649075 0.350921 -13.027168 -4.079825
0.649075 0.350921 -13.027168 -4.079825
0.649075 0.350921 -13.027168 -4.079825
0.649075 0.350921 -13.027168 -4.079825
0.649075 0.350921 -13.027168 -4.079825
0.847642 0.152354 -12.710020 8.150093
0.847642 0.152354 -12.710020 8.150093
0.847642 0.152354 -12.710020 8.150093
0.847642 0.152354 -12.710020 8.150093
0.847642 0.152354 -12.710020 8.150093
0.847642 0.152354 -12.710020 8.150093
0.935051 0.064949 -11.360097 14.743793
0.935051 0.064949 -11.360097 14.743793
0.935051 0.064949 -11.360097 14.743793
0.935051 0.064949 -11.360097 14.743793
0.935051 0.064949 -11.360097 14.743793
0.935051 0.064949 -11.360097 14.743793
0.970026 0.029974 -11.249332 16.952685
0.970026 0.029974 -11.249332 16.952685
0.970026 0.029974 -11.249332 16.952685
0.970026 0.029974 -11.249332 16.952685
0.970026 0.029974 -11.249332 16.952685
0.970026 0.029974 -11.249332 16.952685
0.984986 0.015015 -11.665469 17.433908
0.984986 0.015015 -11.665469 17.433908
0.984986 0.015015 -11.665469 17.433908
0.984986 0.015015 -11.665469 17.433908
0.984986 0.015015 -11.665469 17.433908
0.984986 0.015015 -11.665469 17.433908
0.991986 0.008014 -12.197484 17.321854
0.991986 0.008014 -12.197484 17.321854
0.991986 0.008014 -12.197484 17.321854
0.991986 0.008014 -12.197484 17.321854
0.991986 0.008014 -12.197484 17.321854
0.991986 0.008014 -12.197484 17.321854
0.995434 0.004566 -12.708366 17.017810
0.995434 0.004566 -12.708366 17.017810
0.995434 0.004566 -12.708366 17.017810
0.995434 0.004566 -12.708367 17.017810
0.995434 0.004566 -12.708367 17.017810
0.995434 0.004566 -12.708367 17.017810
0.997082 0.002918 -13.127260 16.697750
0.997082 0.002918 -13.127260 16.697750
0.997082 0.002918 -13.127260 16.697750
0.997082 0.002918 -13.127260 16.697750
0.997082 0.002918 -13.127260 16.697749
0.997082 0.002918 -13.127260 16.697750
0.997694 0.002306 -13.402942 16.458826
0.997694 0.002306 -13.402942 16.458826
0.997694 0.002306 -13.402942 16.458826
0.997694 0.002306 -13.402942 16.458825
0.997694 0.002306 -13.402943 16.458825
0.997694 0.002306 -13.402942 16.458825
0.997626 0.002374 -13.520001 16.337744
0.997626 0.002374 -13.520001 16.337744
0.997626 0.002374 -13.520001 16.337744
0.997626 0.002374 -13.520002 16.337744
0.997626 0.002374 -13.520002 16.337743
0.997626 0.002374 -13.520002 16.337744
0.996950 0.003050 -13.484581 16.332672
0.996950 0.003050 -13.484581 16.332672
0.996950 0.003050 -13.484581 16.332672
0.996950 0.003050 -13.484582 16.332671
0.996950 0.003050 -13.484582 16.332671
0.996950 0.003050 -13.484582 16.332671
0.995600 0.004400 -13.331192 16.405231
0.995600 0.004400 -13.331191 16.405232
0.995600 0.004400 -13.331192 16.405231
0.995600 0.004400 -13.331193 16.405230
0.995600 0.004400 -13.331193 16.405230
0.995600 0.004400 -13.331193 16.405230
0.993447 0.006553 -13.090970 16.516526
0.993447 0.006553 -13.090970 16.516526
0.993447 0.006553 -13.090970 16.516526
0.993447 0.006553 -13.090971 16.516524
0.993447 0.006553 -13.090971 16.516523
0.993447 0.006553 -13.090971 16.516524
0.990282 0.009717 -12.795176 16.622833
0.990282 0.009717 -12.795176 16.622834
0.990282 0.009717 -12.795176 16.622833
0.990282 0.009718 -12.795177 16.622830
