Nx=6, Ny=96, Nz=96
dx=0.408248, dy=0.204124, dz=0.204124
0.062210 0.937793 15.863664 -10.404383
0.062210 0.937793 15.863664 -10.404383
0.062210 0.937793 15.863664 -10.404383
0.062210 0.937793 15.863664 -10.404383
0.062210 0.937793 15.863664 -10.404383
0.062210 0.937793 15.863664 -10.404383
0.135600 0.864415 10.051411 -11.813686
0.135600 0.864415 10.051411 -11.813686
0.135600 0.864415 10.051411 -11.813686
0.135600 0.864415 10.051411 -11.813686
0.135600 0.864415 10.051411 -11.813686
0.135600 0.864415 10.051411 -11.813686
0.306131 0.693893 -1.483063 -13.116985
0.306131 0.693893 -1.483063 -13.116985
0.306131 0.693893 -1.483063 -13.116985
0.306131 0.693893 -1.483063 -13.116985
0.306131 0.693893 -1.483063 -13.116985
0.306131 0.693893 -1.483063 -13.116985
0.584092 0.415896 -12.005626 -6.961910
0.584092 0.415896 -12.005626 -6.961910
0.584092 0.415896 -12.005626 -6.961910
0.584092 0.415896 -12.005626 -6.961910
0.584092 0.415896 -12.005626 -6.961910
0.584092 0.415896 -12.005626 -6.961910
0.811774 0.188195 -13.146272 5.559325
0.811774 0.188195 -13.146272 5.559325
0.811774 0.188195 -13.146272 5.559325
0.811774 0.188195 -13.146272 5.559325
0.811774 0.188195 -13.146272 5.559325
0.811774 0.188195 -13.146272 5.559325
0.920012 0.079974 -11.586729 13.613811
0.920012 0.079974 -11.586729 13.613811
0.920012 0.079974 -11.586729 13.613811
0.920012 0.079974 -11.586729 13.613811
0.920012 0.079974 -11.586729 13.613811
0.920012 0.079974 -11.586729 13.613811
0.963663 0.036334 -11.223736 16.596108
0.963663 0.036334 -11.223736 16.596108
0.963663 0.036334 -11.223736 16.596108
0.963663 0.036334 -11.223736 16.596108
0.963663 0.036334 -11.223736 16.596108
0.963663 0.036334 -11.223736 16.596108
0.982038 0.017963 -11.564738 17.357630
0.982038 0.017963 -11.564738 17.357630
0.982038 0.017963 -11.564738 17.357630
0.982038 0.017963 -11.564738 17.357630
0.982038 0.017963 -11.564738 17.357630
0.982038 0.017963 -11.564738 17.357630
0.990511 0.009490 -12.086084 17.344664
0.990511 0.009490 -12.086084 17.344664
0.990511 0.009490 -12.086084 17.344664
0.990511 0.009490 -12.086084 17.344664
0.990511 0.009490 -12.086084 17.344664
0.990511 0.009490 -12.086084 17.344664
0.994687 0.005315 -12.617140 17.064105
0.994687 0.005315 -12.617140 17.064105
0.994687 0.005315 -12.617140 17.064105
0.994687 0.005315 -12.617140 17.064105
0.994687 0.005315 -12.617140 17.064105
0.994687 0.005315 -12.617140 17.064105
0.996753 0.003248 -13.076420 16.728773
0.996753 0.003248 -13.076420 16.728773
0.996753 0.003248 -13.076420 16.728773
0.996753 0.003248 -13.076420 16.728773
0.996753 0.003248 -13.076420 16.728773
0.996753 0.003248 -13.076420 16.728773
0.997654 0.002346 -13.410451 16.448797
0.997654 0.002346 -13.410451 16.448797
0.997654 0.002346 -13.410451 16.448797
0.997654 0.002346 -13.410451 16.448797
0.997654 0.002346 -13.410451 16.448797
0.997654 0.002346 -13.410451 16.448797
0.997850 0.002150 -13.588518 16.282497
0.997850 0.002150 -13.588518 16.282497
0.997850 0.002150 -13.588518 16.282497
0.997850 0.002150 -13.588518 16.282497
0.997850 0.002150 -13.588518 16.282497
0.997850 0.002150 -13.588518 16.282497
0.997511 0.002489 -13.611082 16.239579
0.997511 0.002489 -13.611082 16.239579
0.997511 0.002489 -13.611082 16.239579
0.997511 0.002489 -13.611082 16.239579
0.997511 0.002489 -13.611082 16.239579
0.997511 0.002489 -13.611082 16.239579
0.996640 0.003359 -13.496010 16.302444
0.996640 0.003359 -13.496010 16.302444
0.996640 0.003359 -13.496010 16.302444
0.996640 0.003359 -13.496010 16.302444
0.996640 0.003359 -13.496010 16.302444
0.996640 0.003359 -13.496010 16.302444
0.995175 0.004825 -13.279876 16.430708
0.995175 0.004825 -13.279876 16.430708
0.995175 0.004825 -13.279876 16.430708
0.995175 0.004825 -13.279876 16.430708
0.995175 0.004825 -13.279876 16.430708
0.995175 0.004825 -13.279876 16.430708
0.993029 0.006972 -12.986776 16.595083
0.993029 0.006972 -12.986776 16.595083
0.993029 0.006972 -12.986776 16.595083
0.993029 0.006972 -12.986776 16.595083
0.993029 0.006972 -12.986776 16.595083
0.993029 0.006972 -12.986776 16.595083
0.990004 0.009998 -12.647142 16.753329
0.990004 0.009998 -12.647142 16.753329
0.990004 0.009998 -12.647142 16.753329
0.990004 0.009998 -12.647142 16.753329
0.990004 0.009998 -12.647142 16.753329
0.990004 0.009998 -12.647142 16.753329
0.985799 0.014204 -12.297767 16.850556
0.985799 0.014204 -12.297767 16.850556
0.985799 0.014204 -12.297767 16.850556
0.985799 0.014204 -12.297767 16.850556
0.985799 0.014204 -12.297767 16.850556
