Nx=6, Ny=96, Nz=96
dx=0.408248, dy=0.204124, dz=0.204124
0.040951 0.959049 17.417742 -10.125738
0.040951 0.959049 17.417742 -10.125738
0.040951 0.959049 17.417742 -10.125738
0.040951 0.959049 17.417742 -10.125738
0.040951 0.959049 17.417742 -10.125738
0.040951 0.959049 17.417742 -10.125738
0.084202 0.915802 14.127577 -10.821082
0.084202 0.915802 14.127577 -10.821082
0.084202 0.915802 14.127577 -10.821082
0.084202 0.915802 14.127577 -10.821082
0.084202 0.915802 14.127577 -10.821082
0.084202 0.915802 14.127577 -10.821082
0.190541 0.809474 5.918466 -12.650592
0.190541 0.809474 5.918466 -12.650592
0.190541 0.809474 5.918466 -12.650592
0.190541 0.809474 5.918466 -12.650592
0.190541 0.809474 5.918466 -12.650592
0.190541 0.809474 5.918466 -12.650592
0.415551 0.584458 -6.824536 -11.895186
0.415551 0.584458 -6.824536 -11.895186
0.415551 0.584458 -6.824536 -11.895186
0.415551 0.584458 -6.824536 -11.895186
0.415551 0.584458 -6.824536 -11.895186
0.415551 0.584458 -6.824536 -11.895186
0.696544 0.303440 -13.427479 -1.638805
0.696544 0.303440 -13.427479 -1.638805
0.696544 0.303440 -13.427479 -1.638805
0.696544 0.303440 -13.427479 -1.638805
0.696544 0.303440 -13.427479 -1.638805
0.696544 0.303440 -13.427479 -1.638805
0.870413 0.129576 -12.380484 9.842902
0.870413 0.129576 -12.380484 9.842902
0.870413 0.129576 -12.380484 9.842902
0.870413 0.129576 -12.380484 9.842902
0.870413 0.129576 -12.380484 9.842902
0.870413 0.129576 -12.380484 9.842902
0.944042 0.055957 -11.276212 15.366258
0.944042 0.055957 -11.276212 15.366258
0.944042 0.055957 -11.276212 15.366258
0.944042 0.055957 -11.276212 15.366258
0.944042 0.055957 -11.276212 15.366258
0.944042 0.055957 -11.276212 15.366258
0.973708 0.026294 -11.319957 17.102651
0.973708 0.026294 -11.319957 17.102651
0.973708 0.026294 -11.319957 17.102651
0.973708 0.026294 -11.319957 17.102651
0.973708 0.026294 -11.319957 17.102651
0.973708 0.026294 -11.319957 17.102651
0.986638 0.013363 -11.777506 17.420828
0.986638 0.013363 -11.777506 17.420828
0.986638 0.013363 -11.777506 17.420828
0.986638 0.013363 -11.777506 17.420828
0.986638 0.013363 -11.777506 17.420828
0.986638 0.013363 -11.777506 17.420828
0.992787 0.007213 -12.318116 17.249152
0.992787 0.007213 -12.318116 17.249152
0.992787 0.007213 -12.318116 17.249152
0.992787 0.007213 -12.318116 17.249152
0.992787 0.007213 -12.318116 17.249152
0.992787 0.007213 -12.318116 17.249152
0.995839 0.004162 -12.826827 16.923512
0.995839 0.004162 -12.826827 16.923512
0.995839 0.004162 -12.826827 16.923512
0.995839 0.004162 -12.826827 16.923512
0.995839 0.004162 -12.826827 16.923512
0.995839 0.004162 -12.826827 16.923512
0.997295 0.002706 -13.238033 16.599683
0.997295 0.002706 -13.238033 16.599683
0.997295 0.002706 -13.238033 16.599683
0.997295 0.002706 -13.238033 16.599683
0.997295 0.002706 -13.238033 16.599683
0.997295 0.002706 -13.238033 16.599683
0.997837 0.002163 -13.505241 16.365011
0.997837 0.002163 -13.505241 16.365011
0.997837 0.002163 -13.505241 16.365011
0.997837 0.002163 -13.505241 16.365011
0.997837 0.002163 -13.505241 16.365011
0.997837 0.002163 -13.505241 16.365011
0.997793 0.002208 -13.617352 16.250214
0.997793 0.002208 -13.617352 16.250214
0.997793 0.002208 -13.617352 16.250214
0.997793 0.002208 -13.617352 16.250214
0.997793 0.002208 -13.617352 16.250214
0.997793 0.002208 -13.617352 16.250214
0.997241 0.002759 -13.579350 16.255088
0.997241 0.002759 -13.579350 16.255088
0.997241 0.002759 -13.579350 16.255088
0.997241 0.002759 -13.579350 16.255088
0.997241 0.002759 -13.579350 16.255088
0.997241 0.002759 -13.579350 16.255088
0.996159 0.003841 -13.424061 16.345468
0.996159 0.003841 -13.424061 16.345468
0.996159 0.003841 -13.424061 16.345468
0.996159 0.003841 -13.424061 16.345468
0.996159 0.003841 -13.424061 16.345468
0.996159 0.003841 -13.424061 16.345468
0.994489 0.005511 -13.180293 16.488978
0.994489 0.005511 -13.180293 16.488978
0.994489 0.005511 -13.180293 16.488978
0.994489 0.005511 -13.180293 16.488978
0.994489 0.005511 -13.180293 16.488978
0.994489 0.005511 -13.180293 16.488978
0.992128 0.007871 -12.876550 16.651026
0.992128 0.007871 -12.876550 16.651026
0.992128 0.007871 -12.876550 16.651026
0.992128 0.007871 -12.876550 16.651026
0.992128 0.007871 -12.876550 16.651026
0.992128 0.007871 -12.876550 16.651026
0.988865 0.011134 -12.540702 16.791049
0.988865 0.011134 -12.540702 16.791049
0.988865 0.011134 -12.540702 16.791049
