6 4.8152
4 4.8152
5 4.8152
7 4.8152
1 4.81518
2 4.81519
3 4.81519
8 4.81521
9 4.81526
15 4.81706
45 4.80816
14 4.81624
18 4.81738
11 4.8154
17 4.81779
44 4.80821
16 4.81784
34 4.80934
41 4.80839
42 4.80832
46 4.80811
35 4.80915
47 4.80806
13 4.81577
10 4.81532
39 4.80858
37 4.80881
12 4.81552
30 4.8101
49 4.80793
40 4.80848
19 4.81649
33 4.80954
43 4.80826
48 4.808
36 4.80896
38 4.80869
32 4.80973
31 4.80991
24 4.81153
25 4.81118
29 4.81029
22 4.81264
28 4.81049
26 4.81092
27 4.81069
20 4.81489
23 4.81199
21 4.81357
