6 4.81522
4 4.81521
5 4.81522
1 4.81519
7 4.81522
3 4.81521
2 4.8152
9 4.81526
8 4.81523
15 4.81666
14 4.81604
45 4.809
18 4.81769
11 4.81539
17 4.8179
44 4.80902
16 4.81752
41 4.80913
42 4.80909
46 4.80897
13 4.81568
10 4.81532
47 4.80894
12 4.81549
19 4.81725
49 4.80887
40 4.80919
43 4.80905
48 4.80891
34 4.80977
35 4.80961
37 4.8094
39 4.80926
30 4.81046
33 4.80993
36 4.80949
38 4.80933
32 4.8101
31 4.81028
24 4.81213
25 4.81167
29 4.81064
22 4.81363
26 4.81132
28 4.81084
27 4.81106
20 4.81631
23 4.81276
21 4.81482
