6 4.81521
4 4.8152
5 4.81521
7 4.81521
1 4.81518
3 4.8152
2 4.81519
9 4.81526
8 4.81522
15 4.81691
45 4.80845
14 4.81617
18 4.8175
11 4.81539
17 4.81784
44 4.80849
16 4.81776
34 4.80948
41 4.80864
46 4.80841
35 4.80929
42 4.80858
47 4.80835
37 4.809
13 4.81573
39 4.8088
10 4.81532
12 4.81551
30 4.81021
49 4.80823
40 4.80872
19 4.8168
33 4.80967
43 4.80853
36 4.80912
48 4.80829
38 4.8089
32 4.80985
31 4.81002
24 4.81169
25 4.81132
29 4.8104
28 4.8106
26 4.81103
22 4.81292
27 4.8108
20 4.81537
23 4.81221
21 4.81393
