5 4.81524
6 4.81524
7 4.81525
9 4.81527
3 4.81522
1 4.81521
4 4.81523
2 4.81522
8 4.81525
17 4.81787
45 4.8095
16 4.8173
44 4.80953
18 4.81781
14 4.81599
13 4.81567
10 4.81533
15 4.81651
12 4.8155
41 4.80961
19 4.8175
42 4.80958
11 4.81539
46 4.80947
47 4.80944
49 4.80937
40 4.80965
43 4.80955
48 4.80941
37 4.8098
34 4.81004
35 4.80994
39 4.8097
33 4.8102
36 4.80986
30 4.8107
38 4.80975
32 4.81036
31 4.81053
25 4.81208
26 4.81167
27 4.81135
28 4.8111
29 4.81089
24 4.81264
21 4.81577
23 4.81339
20 4.81692
22 4.8144
