6 4.8152
4 4.8152
5 4.8152
1 4.81518
2 4.81519
7 4.8152
3 4.8152
8 4.81522
9 4.81526
15 4.81698
14 4.8162
45 4.80831
18 4.81744
11 4.81539
17 4.81782
44 4.80835
16 4.8178
41 4.80852
42 4.80845
46 4.80826
47 4.80821
13 4.81575
10 4.81532
34 4.80941
12 4.81552
19 4.81666
49 4.80808
35 4.80922
40 4.8086
43 4.8084
37 4.80891
39 4.80869
48 4.80815
30 4.81015
33 4.80961
36 4.80904
38 4.8088
32 4.80979
31 4.80997
24 4.81161
29 4.81035
25 4.81125
22 4.81278
28 4.81054
26 4.81098
27 4.81075
20 4.81513
23 4.8121
21 4.81375
