Nx=6, Ny=96, Nz=96
dx=0.408248, dy=0.204124, dz=0.204124
0.050300 0.949700 16.756573 -10.225712
0.050300 0.949700 16.756573 -10.225712
0.050300 0.949700 16.756573 -10.225712
0.050300 0.949700 16.756573 -10.225712
0.050300 0.949700 16.756573 -10.225712
0.050300 0.949700 16.756573 -10.225712
0.107171 0.892833 12.293896 -11.276141
0.107171 0.892833 12.293896 -11.276141
0.107171 0.892833 12.293896 -11.276141
0.107171 0.892833 12.293896 -11.276141
0.107171 0.892833 12.293896 -11.276141
0.107171 0.892833 12.293896 -11.276141
0.244815 0.755196 2.212983 -13.098456
0.244815 0.755196 2.212983 -13.098456
0.244815 0.755196 2.212983 -13.098456
0.244815 0.755196 2.212983 -13.098456
0.244815 0.755196 2.212983 -13.098456
0.244815 0.755196 2.212983 -13.098456
0.504150 0.495850 -10.003928 -9.755930
0.504150 0.495850 -10.003928 -9.755930
0.504150 0.495850 -10.003928 -9.755930
0.504150 0.495850 -10.003928 -9.755930
0.504150 0.495850 -10.003928 -9.755930
0.504150 0.495850 -10.003928 -9.755930
0.763564 0.236423 -13.479262 2.333929
0.763564 0.236423 -13.479262 2.333929
0.763564 0.236423 -13.479262 2.333929
0.763564 0.236423 -13.479262 2.333929
0.763564 0.236423 -13.479262 2.333929
0.763564 0.236423 -13.479262 2.333929
0.900322 0.099672 -11.898039 12.121521
0.900322 0.099672 -11.898039 12.121521
0.900322 0.099672 -11.898039 12.121521
0.900322 0.099672 -11.898039 12.121521
0.900322 0.099672 -11.898039 12.121521
0.900322 0.099672 -11.898039 12.121521
0.955950 0.044050 -11.209954 16.147471
0.955950 0.044050 -11.209954 16.147471
0.955950 0.044050 -11.209954 16.147471
0.955950 0.044050 -11.209954 16.147471
0.955950 0.044050 -11.209954 16.147471
0.955950 0.044050 -11.209954 16.147471
0.978762 0.021239 -11.442589 17.283398
0.978762 0.021239 -11.442589 17.283398
0.978762 0.021239 -11.442589 17.283398
0.978762 0.021239 -11.442589 17.283398
0.978762 0.021239 -11.442589 17.283398
0.978762 0.021239 -11.442589 17.283398
0.988993 0.011008 -11.943896 17.395792
0.988993 0.011008 -11.943896 17.395792
0.988993 0.011008 -11.943896 17.395792
0.988993 0.011008 -11.943896 17.395792
0.988993 0.011008 -11.943896 17.395792
0.988993 0.011008 -11.943896 17.395792
0.993953 0.006048 -12.483740 17.153502
0.993953 0.006048 -12.483740 17.153502
0.993953 0.006048 -12.483740 17.153502
0.993953 0.006048 -12.483740 17.153502
0.993953 0.006048 -12.483740 17.153502
0.993953 0.006048 -12.483740 17.153502
0.996411 0.003589 -12.968220 16.816497
0.996411 0.003589 -12.968220 16.816497
0.996411 0.003589 -12.968220 16.816497
0.996411 0.003589 -12.968220 16.816497
0.996411 0.003589 -12.968220 16.816497
0.996411 0.003589 -12.968220 16.816497
0.997536 0.002464 -13.339001 16.513193
0.997536 0.002464 -13.339001 16.513193
0.997536 0.002464 -13.339001 16.513193
0.997536 0.002464 -13.339001 16.513193
0.997536 0.002464 -13.339001 16.513193
0.997536 0.002464 -13.339001 16.513193
0.997877 0.002124 -13.558023 16.314589
0.997877 0.002124 -13.558023 16.314589
0.997877 0.002124 -13.558023 16.314589
0.997877 0.002124 -13.558023 16.314589
0.997877 0.002124 -13.558023 16.314589
0.997877 0.002124 -13.558023 16.314589
0.997672 0.002328 -13.622273 16.238073
0.997672 0.002328 -13.622273 16.238073
0.997672 0.002328 -13.622273 16.238073
0.997672 0.002328 -13.622273 16.238073
0.997672 0.002328 -13.622273 16.238073
0.997672 0.002328 -13.622273 16.238073
0.996958 0.003042 -13.542880 16.274599
0.996958 0.003042 -13.542880 16.274599
0.996958 0.003042 -13.542880 16.274599
0.996958 0.003042 -13.542880 16.274599
0.996958 0.003042 -13.542880 16.274599
0.996958 0.003042 -13.542880 16.274599
0.995694 0.004306 -13.356949 16.384646
0.995694 0.004306 -13.356949 16.384646
0.995694 0.004306 -13.356949 16.384646
0.995694 0.004306 -13.356949 16.384646
0.995694 0.004306 -13.356949 16.384646
0.995694 0.004306 -13.356949 16.384646
0.993814 0.006185 -13.089795 16.539012
0.993814 0.006185 -13.089795 16.539012
0.993814 0.006185 -13.089795 16.539012
0.993814 0.006185 -13.089795 16.539012
0.993814 0.006185 -13.089795 16.539012
0.993814 0.006185 -13.089795 16.539012
0.991183 0.008816 -12.771025 16.699865
0.991183 0.008816 -12.771025 16.699865
0.991183 0.008816 -12.771025 16.699865
0.991183 0.008816 -12.771025 16.699865
0.991183 0.008816 -12.771025 16.699865
0.991183 0.008816 -12.771025 16.699865
0.987560 0.012440 -12.431435 16.822027
0.987560 0.012440 -12.431435 16.822027
0.987560 0.012440 -12.431435 16.822027
0.987560 0.012440 -12.431435 16.822027
0.987560 0.012440 -12.431435 16.822027
0.987560 0.012440 -12.431435 16.822027
0.982627 0.017373 -12.114400 16.843039
