Nx=6, Ny=96, Nz=96
dx=0.408248, dy=0.204124, dz=0.204124
0.050221 0.949785 16.762416 -10.224586
0.050221 0.949785 16.762416 -10.224586
0.050221 0.949785 16.762416 -10.224586
0.050221 0.949785 16.762416 -10.224586
0.050221 0.949785 16.762416 -10.224586
0.050221 0.949785 16.762416 -10.224586
0.106943 0.893085 12.311875 -11.271738
0.106943 0.893085 12.311875 -11.271738
0.106943 0.893085 12.311875 -11.271738
0.106943 0.893085 12.311875 -11.271738
0.106943 0.893085 12.311875 -11.271738
0.106943 0.893085 12.311875 -11.271738
0.244223 0.755833 2.249656 -13.096862
0.244223 0.755833 2.249656 -13.096862
0.244223 0.755833 2.249656 -13.096862
0.244223 0.755833 2.249656 -13.096862
0.244223 0.755833 2.249656 -13.096862
0.244223 0.755833 2.249656 -13.096862
0.503146 0.496856 -9.973765 -9.784474
0.503146 0.496856 -9.973765 -9.784474
0.503146 0.496856 -9.973765 -9.784474
0.503146 0.496856 -9.973765 -9.784474
0.503146 0.496856 -9.973765 -9.784474
0.503146 0.496856 -9.973765 -9.784474
0.762761 0.237172 -13.478809 2.287615
0.762761 0.237172 -13.478809 2.287615
0.762761 0.237172 -13.478809 2.287615
0.762761 0.237172 -13.478809 2.287615
0.762761 0.237172 -13.478809 2.287615
0.762761 0.237172 -13.478809 2.287615
0.899927 0.100032 -11.902921 12.093338
0.899927 0.100032 -11.902921 12.093338
0.899927 0.100032 -11.902921 12.093338
0.899927 0.100032 -11.902921 12.093338
0.899927 0.100032 -11.902921 12.093338
0.899927 0.100032 -11.902921 12.093338
0.955781 0.044211 -11.210170 16.137169
0.955781 0.044211 -11.210170 16.137169
0.955781 0.044211 -11.210170 16.137169
0.955781 0.044211 -11.210170 16.137169
0.955781 0.044211 -11.210170 16.137169
0.955781 0.044211 -11.210170 16.137169
0.978688 0.021317 -11.440017 17.281559
0.978688 0.021317 -11.440017 17.281559
0.978688 0.021317 -11.440017 17.281559
0.978688 0.021317 -11.440017 17.281559
0.978688 0.021317 -11.440017 17.281559
0.978688 0.021317 -11.440017 17.281559
0.988957 0.011049 -11.940428 17.397246
0.988957 0.011049 -11.940428 17.397246
0.988957 0.011049 -11.940428 17.397246
0.988957 0.011049 -11.940428 17.397246
0.988957 0.011049 -11.940428 17.397246
0.988957 0.011049 -11.940428 17.397246
0.993936 0.006071 -12.480159 17.156161
0.993936 0.006071 -12.480159 17.156161
0.993936 0.006071 -12.480159 17.156161
0.993936 0.006071 -12.480159 17.156161
0.993936 0.006071 -12.480159 17.156161
0.993936 0.006071 -12.480159 17.156161
0.996403 0.003602 -12.965037 16.819289
0.996403 0.003602 -12.965037 16.819289
0.996403 0.003602 -12.965037 16.819289
0.996403 0.003602 -12.965037 16.819289
0.996403 0.003602 -12.965037 16.819289
0.996403 0.003602 -12.965037 16.819289
0.997533 0.002470 -13.336657 16.515401
0.997533 0.002470 -13.336657 16.515401
0.997533 0.002470 -13.336657 16.515401
0.997533 0.002470 -13.336657 16.515401
0.997533 0.002470 -13.336657 16.515401
0.997533 0.002470 -13.336657 16.515401
0.997876 0.002125 -13.556755 16.315848
0.997876 0.002125 -13.556755 16.315848
0.997876 0.002125 -13.556755 16.315848
0.997876 0.002125 -13.556755 16.315848
0.997876 0.002125 -13.556755 16.315848
0.997876 0.002125 -13.556755 16.315848
0.997675 0.002325 -13.622093 16.238365
0.997675 0.002325 -13.622093 16.238365
0.997675 0.002325 -13.622093 16.238365
0.997675 0.002325 -13.622093 16.238365
0.997675 0.002325 -13.622093 16.238365
0.997675 0.002325 -13.622093 16.238365
0.996964 0.003035 -13.543613 16.274150
0.996964 0.003035 -13.543613 16.274150
0.996964 0.003035 -13.543613 16.274150
0.996964 0.003035 -13.543613 16.274150
0.996964 0.003035 -13.543613 16.274150
0.996964 0.003035 -13.543613 16.274150
0.995703 0.004294 -13.358306 16.383804
0.995703 0.004294 -13.358306 16.383804
0.995703 0.004294 -13.358306 16.383804
0.995703 0.004294 -13.358306 16.383804
0.995703 0.004294 -13.358306 16.383804
0.995703 0.004294 -13.358306 16.383804
0.993829 0.006168 -13.091459 16.538153
0.993829 0.006168 -13.091459 16.538153
0.993829 0.006168 -13.091459 16.538153
0.993829 0.006168 -13.091459 16.538153
0.993829 0.006168 -13.091459 16.538153
0.993829 0.006168 -13.091459 16.538153
0.991203 0.008793 -12.772601 16.699474
0.991203 0.008793 -12.772601 16.699474
0.991203 0.008793 -12.772601 16.699474
0.991203 0.008793 -12.772601 16.699474
0.991203 0.008793 -12.772601 16.699474
0.991203 0.008793 -12.772601 16.699474
0.987587 0.012411 -12.432463 16.822640
0.987587 0.012411 -12.432463 16.822640
0.987587 0.012411 -12.432463 16.822640
0.987587 0.012411 -12.432463 16.822640
0.987587 0.012411 -12.432463 16.822640
0.987587 0.012411 -12.432463 16.822640
0.982660 0.017339 -12.114471 16.845047
0.982660 0.017339 -12.114471 16.845047
0.982660 0.017339 -12.114471 16.845047
0.982660 0.017339 -12.114471 16.845047
0.982660 0.017339 -12.114471 16.845047
0.982660 0.017339 -12.114471 16.845047
0.975999 0.024003 -11.845104 16.714840
0.975999 0.024003 -11.845104 16.714840
0.975999 0.024003 -11.845104 16.714840
0.975999 0.024003 -11.845104 16.714840
0.975999 0.024003 -11.845104 16.714840
0.975999 0.024003 -11.845104 16.714840
0.966966 0.033038 -11.648079 16.370124
0.966966 0.033038 -11.648079 16.370124
0.966966 0.033038 -11.648079 16.370124
0.966966 0.033038 -11.648079 16.370124
0.966966 0.033038 -11.648079 16.370124
0.966966 0.033038 -11.648079 16.370124
0.954575 0.045430 -11.549284 15.725998
0.954575 0.045430 -11.549284 15.725998
0.954575 0.045430 -11.549284 15.725998
0.954575 0.045430 -11.549284 15.725998
0.954575 0.045430 -11.549284 15.725998
0.954575 0.045430 -11.549284 15.725998
0.937358 0.062643 -11.605742 14.637581
0.937358 0.062643 -11.605742 14.637581
0.937358 0.062643 -11.605742 14.637581
0.937358 0.062643 -11.605742 14.637581
0.937358 0.062643 -11.605742 14.637581
0.937358 0.062643 -11.605742 14.637581
0.913230 0.086756 -11.882313 12.915287
0.913230 0.086756 -11.882313 12.915287
0.913230 0.086756 -11.882313 12.915287
0.913230 0.086756 -11.882313 12.915287
0.913230 0.086756 -11.882313 12.915287
0.913230 0.086756 -11.882313 12.915287
0.879492 0.120461 -12.409950 10.366913
0.879492 0.120461 -12.409950 10.366913
0.879492 0.120461 -12.409950 10.366913
0.879492 0.120461 -12.409950 10.366913
0.879492 0.120461 -12.409950 10.366913
0.879492 0.120461 -12.409950 10.366913
0.833394 0.166506 -13.083969 6.933214
0.833394 0.166506 -13.083969 6.933214
0.833394 0.166506 -13.083969 6.933214
0.833394 0.166506 -13.083969 6.933214
0.833394 0.166506 -13.083969 6.933214
0.833394 0.166506 -13.083969 6.933214
0.773306 0.226535 -13.614273 2.807735
0.773306 0.226535 -13.614273 2.807735
0.773306 0.226535 -13.614273 2.807735
0.773306 0.226535 -13.614273 2.807735
0.773306 0.226535 -13.614273 2.807735
0.773306 0.226535 -13.614273 2.807735
0.699967 0.299838 -13.585660 -1.548838
0.699967 0.299838 -13.585660 -1.548838
0.699967 0.299838 -13.585660 -1.548838
0.699967 0.299838 -13.585660 -1.548838
0.699967 0.299838 -13.585660 -1.548838
0.699967 0.299838 -13.585660 -1.548838
0.617691 0.382139 -12.670806 -5.550727
0.617691 0.382139 -12.670806 -5.550727
0.617691 0.382139 -12.670806 -5.550727
0.617691 0.382139 -12.670806 -5.550727
0.617691 0.382139 -12.670806 -5.550727
0.617691 0.382139 -12.670806 -5.550727
0.535240 0.464699 -10.857109 -8.662927
0.535240 0.464699 -10.857109 -8.662927
0.535240 0.464699 -10.857109 -8.662927
0.535240 0.464699 -10.857109 -8.662927
0.535240 0.464699 -10.857109 -8.662927
0.535240 0.464699 -10.857109 -8.662927
0.463799 0.536306 -8.573434 -10.647004
0.463799 0.536306 -8.573434 -10.647004
0.463799 0.536306 -8.573434 -10.647004
0.463799 0.536306 -8.573434 -10.647004
0.463799 0.536306 -8.573434 -10.647004
0.463799 0.536306 -8.573434 -10.647004
0.412439 0.587834 -6.498097 -11.637627
0.412439 0.587834 -6.498097 -11.637627
0.412439 0.587834 -6.498097 -11.637627
0.412439 0.587834 -6.498097 -11.637627
0.412439 0.587834 -6.498097 -11.637627
0.412439 0.587834 -6.498097 -11.637627
0.386025 0.614376 -5.245473 -11.954502
0.386025 0.614376 -5.245473 -11.954502
0.386025 0.614376 -5.245473 -11.954502
0.386025 0.614376 -5.245473 -11.954502
0.386025 0.614376 -5.245473 -11.954502
0.386025 0.614376 -5.245473 -11.954502
