Nx=6, Ny=96, Nz=96
dx=0.408248, dy=0.204124, dz=0.204124
0.036372 0.963629 17.739165 -10.078026
0.036372 0.963629 17.739165 -10.078026
0.036372 0.963629 17.739165 -10.078026
0.036372 0.963629 17.739165 -10.078026
0.036372 0.963629 17.739165 -10.078026
0.036372 0.963629 17.739165 -10.078026
0.073291 0.926714 14.999327 -10.602274
0.073291 0.926714 14.999327 -10.602274
0.073291 0.926714 14.999327 -10.602274
0.073291 0.926714 14.999327 -10.602274
0.073291 0.926714 14.999327 -10.602274
0.073291 0.926714 14.999327 -10.602274
0.164284 0.835727 7.849139 -12.292106
0.164284 0.835727 7.849139 -12.292106
0.164284 0.835727 7.849139 -12.292106
0.164284 0.835727 7.849139 -12.292106
0.164284 0.835727 7.849139 -12.292106
0.164284 0.835727 7.849139 -12.292106
0.366765 0.633241 -4.643835 -12.635625
0.366765 0.633241 -4.643835 -12.635625
0.366765 0.633241 -4.643835 -12.635625
0.366765 0.633241 -4.643835 -12.635625
0.366765 0.633241 -4.643835 -12.635625
0.366765 0.633241 -4.643835 -12.635625
0.652007 0.347989 -13.062904 -3.941060
0.652007 0.347989 -13.062904 -3.941060
0.652007 0.347989 -13.062904 -3.941060
0.652007 0.347989 -13.062904 -3.941060
0.652007 0.347989 -13.062904 -3.941060
0.652007 0.347989 -13.062904 -3.941060
0.848918 0.151080 -12.691279 8.244225
0.848918 0.151080 -12.691279 8.244225
0.848918 0.151080 -12.691279 8.244225
0.848918 0.151080 -12.691279 8.244225
0.848918 0.151080 -12.691279 8.244225
0.848918 0.151080 -12.691279 8.244225
0.935476 0.064524 -11.349824 14.778795
0.935476 0.064524 -11.349824 14.778795
0.935476 0.064524 -11.349824 14.778795
0.935476 0.064524 -11.349824 14.778795
0.935476 0.064524 -11.349824 14.778795
0.935476 0.064524 -11.349824 14.778795
0.970162 0.029839 -11.242434 16.967209
0.970162 0.029839 -11.242434 16.967209
0.970162 0.029839 -11.242434 16.967209
0.970162 0.029839 -11.242434 16.967209
0.970162 0.029839 -11.242434 16.967209
0.970162 0.029839 -11.242434 16.967209
0.985023 0.014976 -11.656140 17.445212
0.985023 0.014976 -11.656140 17.445212
0.985023 0.014976 -11.656140 17.445212
0.985023 0.014976 -11.656140 17.445212
0.985023 0.014976 -11.656140 17.445212
0.985023 0.014976 -11.656140 17.445212
0.991987 0.008012 -12.183112 17.336078
0.991987 0.008012 -12.183112 17.336078
0.991987 0.008012 -12.183112 17.336078
0.991987 0.008012 -12.183112 17.336078
0.991987 0.008012 -12.183112 17.336078
0.991987 0.008012 -12.183112 17.336078
0.995418 0.004581 -12.686632 17.038431
0.995418 0.004581 -12.686632 17.038431
0.995418 0.004581 -12.686632 17.038431
0.995418 0.004581 -12.686632 17.038431
0.995418 0.004581 -12.686632 17.038431
0.995418 0.004581 -12.686632 17.038431
0.997051 0.002949 -13.096995 16.726066
0.997051 0.002949 -13.096995 16.726066
0.997051 0.002949 -13.096995 16.726066
0.997051 0.002949 -13.096995 16.726066
0.997051 0.002949 -13.096995 16.726066
0.997051 0.002949 -13.096995 16.726066
0.997637 0.002363 -13.363122 16.495084
0.997637 0.002363 -13.363122 16.495084
0.997637 0.002363 -13.363122 16.495084
0.997637 0.002363 -13.363122 16.495084
0.997637 0.002363 -13.363122 16.495084
0.997637 0.002363 -13.363122 16.495084
0.997514 0.002486 -13.469755 16.381147
0.997514 0.002486 -13.469755 16.381147
0.997514 0.002486 -13.469755 16.381147
0.997514 0.002486 -13.469755 16.381147
0.997514 0.002486 -13.469755 16.381147
0.997514 0.002486 -13.469755 16.381147
0.996733 0.003267 -13.424958 16.379131
0.996733 0.003267 -13.424958 16.379131
0.996733 0.003267 -13.424958 16.379131
0.996733 0.003267 -13.424958 16.379131
0.996733 0.003267 -13.424958 16.379131
0.996733 0.003267 -13.424958 16.379131
0.995197 0.004804 -13.265537 16.446411
0.995197 0.004804 -13.265537 16.446411
0.995197 0.004804 -13.265537 16.446411
0.995197 0.004804 -13.265537 16.446411
0.995197 0.004804 -13.265537 16.446411
0.995197 0.004804 -13.265537 16.446411
0.992723 0.007278 -13.022343 16.541315
0.992723 0.007278 -13.022343 16.541315
0.992723 0.007278 -13.022343 16.541315
0.992723 0.007278 -13.022343 16.541315
0.992723 0.007278 -13.022343 16.541315
0.992723 0.007278 -13.022343 16.541315
0.989024 0.010977 -12.729546 16.612349
0.989024 0.010977 -12.729546 16.612349
0.989024 0.010977 -12.729546 16.612349
0.989024 0.010977 -12.729546 16.612349
0.989024 0.010977 -12.729546 16.612349
0.989024 0.010977 -12.729546 16.612349
0.983661 0.016339 -12.434504 16.585888
0.983661 0.016339 -12.434504 16.585888
0.983661 0.016339 -12.434504 16.585888
0.983661 0.016339 -12.434504 16.585888
0.983661 0.016339 -12.434504 16.585888
0.983661 0.016339 -12.434504 16.585888
0.976163 0.023836 -12.190884 16.379942
0.976163 0.023836 -12.190884 16.379942
0.976163 0.023836 -12.190884 16.379942
0.976163 0.023836 -12.190884 16.379942
0.976163 0.023836 -12.190884 16.379942
0.976163 0.023836 -12.190884 16.379942
0.966073 0.033926 -12.026825 15.938897
0.966073 0.033926 -12.026825 15.938897
0.966073 0.033926 -12.026825 15.938897
