Nx=6, Ny=96, Nz=96
dx=0.408248, dy=0.204124, dz=0.204124
0.055105 0.944899 16.401448 -10.292742
0.055105 0.944899 16.401448 -10.292742
0.055105 0.944899 16.401448 -10.292742
0.055105 0.944899 16.401448 -10.292742
0.055105 0.944899 16.401448 -10.292742
0.055105 0.944899 16.401448 -10.292742
0.118204 0.881820 11.419403 -11.489109
0.118204 0.881820 11.419403 -11.489109
0.118204 0.881820 11.419403 -11.489109
0.118204 0.881820 11.419403 -11.489109
0.118204 0.881820 11.419403 -11.489109
0.118204 0.881820 11.419403 -11.489109
0.268313 0.731730 0.738214 -13.163992
0.268313 0.731730 0.738214 -13.163992
0.268313 0.731730 0.738214 -13.163992
0.268313 0.731730 0.738214 -13.163992
0.268313 0.731730 0.738214 -13.163992
0.268313 0.731730 0.738214 -13.163992
0.535637 0.464356 -10.884654 -8.747601
0.535637 0.464356 -10.884654 -8.747601
0.535637 0.464356 -10.884654 -8.747601
0.535637 0.464356 -10.884654 -8.747601
0.535637 0.464356 -10.884654 -8.747601
0.535637 0.464356 -10.884654 -8.747601
0.782783 0.217166 -13.376320 3.590039
0.782783 0.217166 -13.376320 3.590039
0.782783 0.217166 -13.376320 3.590039
0.782783 0.217166 -13.376320 3.590039
0.782783 0.217166 -13.376320 3.590039
0.782783 0.217166 -13.376320 3.590039
0.907927 0.092047 -11.772548 12.703053
0.907927 0.092047 -11.772548 12.703053
0.907927 0.092047 -11.772548 12.703053
0.907927 0.092047 -11.772548 12.703053
0.907927 0.092047 -11.772548 12.703053
0.907927 0.092047 -11.772548 12.703053
0.958768 0.041227 -11.210054 16.316197
0.958768 0.041227 -11.210054 16.316197
0.958768 0.041227 -11.210054 16.316197
0.958768 0.041227 -11.210054 16.316197
0.958768 0.041227 -11.210054 16.316197
0.958768 0.041227 -11.210054 16.316197
0.979881 0.020121 -11.483617 17.309383
0.979881 0.020121 -11.483617 17.309383
0.979881 0.020121 -11.483617 17.309383
0.979881 0.020121 -11.483617 17.309383
0.979881 0.020121 -11.483617 17.309383
0.979881 0.020121 -11.483617 17.309383
0.989473 0.010529 -11.991689 17.376809
0.989473 0.010529 -11.991689 17.376809
0.989473 0.010529 -11.991689 17.376809
0.989473 0.010529 -11.991689 17.376809
0.989473 0.010529 -11.991689 17.376809
0.989473 0.010529 -11.991689 17.376809
0.994166 0.005837 -12.527835 17.122171
0.994166 0.005837 -12.527835 17.122171
0.994166 0.005837 -12.527835 17.122171
0.994166 0.005837 -12.527835 17.122171
