Nx=6, Ny=96, Nz=96
dx=0.408248, dy=0.204124, dz=0.204124
0.035968 0.964033 17.759567 -10.081328
0.035968 0.964033 17.759567 -10.081328
0.035968 0.964033 17.759567 -10.081328
0.035968 0.964033 17.759567 -10.081328
0.035968 0.964033 17.759567 -10.081328
0.035968 0.964033 17.759567 -10.081328
0.072440 0.927564 15.061714 -10.589825
0.072440 0.927564 15.061714 -10.589825
0.072440 0.927564 15.061714 -10.589825
0.072440 0.927564 15.061714 -10.589825
0.072440 0.927564 15.061714 -10.589825
0.072440 0.927564 15.061714 -10.589825
0.162509 0.837499 7.977933 -12.267403
0.162509 0.837499 7.977933 -12.267403
0.162509 0.837499 7.977933 -12.267403
0.162509 0.837499 7.977933 -12.267403
0.162509 0.837499 7.977933 -12.267403
0.162509 0.837499 7.977933 -12.267403
0.363994 0.636010 -4.517202 -12.671292
0.363994 0.636010 -4.517202 -12.671292
0.363994 0.636010 -4.517202 -12.671292
0.363994 0.636010 -4.517202 -12.671292
0.363994 0.636010 -4.517202 -12.671292
0.363994 0.636010 -4.517202 -12.671292
0.650066 0.349933 -13.051323 -4.042523
0.650066 0.349933 -13.051323 -4.042523
0.650066 0.349933 -13.051323 -4.042523
0.650066 0.349933 -13.051323 -4.042523
0.650066 0.349933 -13.051323 -4.042523
0.650066 0.349933 -13.051323 -4.042523
0.848407 0.151593 -12.712699 8.193556
0.848407 0.151593 -12.712699 8.193556
0.848407 0.151593 -12.712699 8.193556
0.848407 0.151593 -12.712699 8.193556
0.848407 0.151593 -12.712699 8.193556
0.848407 0.151593 -12.712699 8.193556
0.935487 0.064513 -11.367916 14.761741
0.935487 0.064513 -11.367916 14.761741
0.935487 0.064513 -11.367916 14.761741
0.935487 0.064513 -11.367916 14.761741
0.935487 0.064513 -11.367916 14.761741
0.935487 0.064513 -11.367916 14.761741
0.970273 0.029726 -11.264732 16.951721
0.970273 0.029726 -11.264732 16.951721
0.970273 0.029726 -11.264732 16.951721
0.970273 0.029726 -11.264732 16.951721
0.970273 0.029726 -11.264732 16.951721
0.970273 0.029726 -11.264732 16.951721
0.985138 0.014861 -11.684474 17.423742
0.985138 0.014861 -11.684474 17.423742
0.985138 0.014861 -11.684474 17.423742
0.985138 0.014861 -11.684474 17.423742
0.985138 0.014861 -11.684474 17.423742
0.985138 0.014861 -11.684474 17.423742
0.992089 0.007910 -12.218214 17.307007
0.992089 0.007910 -12.218214 17.307007
0.992089 0.007910 -12.218214 17.307007
0.992089 0.007910 -12.218214 17.307007
0.992089 0.007910 -12.218214 17.307007
0.992089 0.007910 -12.218214 17.307007
0.995508 0.004490 -12.730149 17.000204
0.995508 0.004490 -12.730149 17.000204
0.995508 0.004490 -12.730149 17.000204
0.995508 0.004490 -12.730150 17.000204
0.995508 0.004490 -12.730150 17.000204
0.995508 0.004490 -12.730150 17.000204
0.997141 0.002857 -13.148066 16.680278
0.997141 0.002857 -13.148066 16.680278
0.997141 0.002857 -13.148066 16.680278
0.997141 0.002857 -13.148066 16.680278
0.997141 0.002857 -13.148066 16.680278
0.997141 0.002857 -13.148066 16.680278
0.997755 0.002244 -13.420860 16.444282
0.997755 0.002244 -13.420860 16.444282
0.997755 0.002244 -13.420860 16.444282
0.997755 0.002244 -13.420860 16.444281
0.997755 0.002244 -13.420861 16.444281
0.997755 0.002244 -13.420860 16.444281
0.997706 0.002293 -13.533693 16.328413
0.997706 0.002293 -13.533693 16.328414
0.997706 0.002293 -13.533693 16.328413
0.997706 0.002293 -13.533693 16.328413
0.997706 0.002293 -13.533694 16.328413
0.997706 0.002293 -13.533693 16.328413
0.997072 0.002926 -13.492309 16.331609
0.997072 0.002926 -13.492309 16.331609
0.997072 0.002926 -13.492309 16.331609
0.997072 0.002926 -13.492310 16.331608
0.997072 0.002926 -13.492310 16.331608
0.997072 0.002926 -13.492310 16.331608
0.995800 0.004197 -13.330205 16.417124
0.995800 0.004197 -13.330205 16.417124
0.995800 0.004197 -13.330205 16.417124
0.995800 0.004197 -13.330206 16.417122
0.995800 0.004197 -13.330206 16.417122
