6 4.8152
4 4.8152
5 4.8152
1 4.81518
3 4.8152
2 4.81519
7 4.8152
8 4.81522
9 4.81526
15 4.81696
14 4.81619
45 4.80836
18 4.81746
11 4.81539
17 4.81783
44 4.8084
16 4.81779
41 4.80856
42 4.80849
46 4.80831
13 4.81574
10 4.81532
47 4.80826
12 4.81551
34 4.80943
19 4.81671
49 4.80813
40 4.80864
43 4.80844
35 4.80924
48 4.8082
39 4.80873
37 4.80894
30 4.81017
33 4.80963
36 4.80907
38 4.80883
32 4.80981
31 4.80999
24 4.81164
25 4.81127
29 4.81037
26 4.81099
28 4.81056
22 4.81283
27 4.81077
20 4.81521
23 4.81213
21 4.81381
