6 4.81522
4 4.81522
5 4.81522
1 4.81519
7 4.81522
3 4.81521
2 4.8152
8 4.81523
9 4.81526
15 4.81665
14 4.81604
45 4.80903
18 4.8177
11 4.81539
17 4.8179
44 4.80906
16 4.8175
41 4.80917
42 4.80912
46 4.80901
13 4.81568
47 4.80898
10 4.81532
34 4.80979
12 4.81549
19 4.81727
49 4.8089
40 4.80923
43 4.80908
35 4.80963
48 4.80894
37 4.80943
39 4.80929
30 4.81048
33 4.80995
36 4.80952
38 4.80936
32 4.81012
31 4.8103
24 4.81216
25 4.81169
29 4.81066
26 4.81135
22 4.81368
28 4.81085
20 4.81636
27 4.81108
23 4.8128
21 4.81489
