Nx=6, Ny=96, Nz=96
dx=0.408248, dy=0.204124, dz=0.204124
0.045572 0.954433 17.092738 -10.173382
0.045572 0.954433 17.092738 -10.173382
0.045572 0.954433 17.092738 -10.173382
0.045572 0.954433 17.092738 -10.173382
0.045572 0.954433 17.092738 -10.173382
0.045572 0.954433 17.092738 -10.173382
0.094924 0.905105 13.272763 -11.032355
0.094924 0.905105 13.272763 -11.032355
0.094924 0.905105 13.272763 -11.032355
0.094924 0.905105 13.272763 -11.032355
0.094924 0.905105 13.272763 -11.032355
0.094924 0.905105 13.272763 -11.032355
0.214979 0.785090 4.205012 -12.897079
0.214979 0.785090 4.205012 -12.897079
0.214979 0.785090 4.205012 -12.897079
0.214979 0.785090 4.205012 -12.897079
0.214979 0.785090 4.205012 -12.897079
0.214979 0.785090 4.205012 -12.897079
0.455629 0.544392 -8.378900 -11.042672
0.455629 0.544392 -8.378900 -11.042672
0.455629 0.544392 -8.378900 -11.042672
0.455629 0.544392 -8.378900 -11.042672
0.455629 0.544392 -8.378900 -11.042672
0.455629 0.544392 -8.378900 -11.042672
0.727322 0.272604 -13.512712 0.125167
0.727322 0.272604 -13.512712 0.125167
0.727322 0.272604 -13.512712 0.125167
0.727322 0.272604 -13.512712 0.125167
0.727322 0.272604 -13.512712 0.125167
0.727322 0.272604 -13.512712 0.125167
0.883768 0.116180 -12.159824 10.865811
0.883768 0.116180 -12.159824 10.865811
0.883768 0.116180 -12.159824 10.865811
0.883768 0.116180 -12.159824 10.865811
0.883768 0.116180 -12.159824 10.865811
0.883768 0.116180 -12.159824 10.865811
0.949060 0.050927 -11.236198 15.707471
0.949060 0.050927 -11.236198 15.707471
0.949060 0.050927 -11.236198 15.707471
0.949060 0.050927 -11.236198 15.707471
0.949060 0.050927 -11.236198 15.707471
0.949060 0.050927 -11.236198 15.707471
0.975688 0.024314 -11.362289 17.179127
0.975688 0.024314 -11.362289 17.179127
0.975688 0.024314 -11.362289 17.179127
0.975688 0.024314 -11.362289 17.179127
0.975688 0.024314 -11.362289 17.179127
0.975688 0.024314 -11.362289 17.179127
0.987487 0.012517 -11.837362 17.412013
0.987487 0.012517 -11.837362 17.412013
0.987487 0.012517 -11.837362 17.412013
0.987487 0.012517 -11.837362 17.412013
0.987487 0.012517 -11.837362 17.412013
0.987487 0.012517 -11.837362 17.412013
0.993171 0.006833 -12.376851 17.213510
0.993171 0.006833 -12.376851 17.213510
0.993171 0.006833 -12.376851 17.213510
0.993171 0.006833 -12.376851 17.213510
0.993171 0.006833 -12.376851 17.213510
0.993171 0.006833 -12.376851 17.213510
0.996010 0.003993 -12.876303 16.884353
0.996010 0.003993 -12.876303 16.884353
0.996010 0.003993 -12.876303 16.884353
0.996010 0.003993 -12.876303 16.884353
0.996010 0.003993 -12.876303 16.884353
0.996010 0.003993 -12.876303 16.884353
0.997357 0.002645 -13.273784 16.567680
0.997357 0.002645 -13.273784 16.567680
0.997357 0.002645 -13.273784 16.567680
0.997357 0.002645 -13.273784 16.567680
0.997357 0.002645 -13.273784 16.567680
0.997357 0.002645 -13.273784 16.567680
0.997837 0.002164 -13.524616 16.345596
0.997837 0.002164 -13.524616 16.345596
0.997837 0.002164 -13.524616 16.345596
0.997837 0.002164 -13.524616 16.345596
0.997837 0.002164 -13.524616 16.345596
0.997837 0.002164 -13.524616 16.345596
0.997742 0.002258 -13.619447 16.245058
0.997742 0.002258 -13.619447 16.245058
0.997742 0.002258 -13.619447 16.245058
0.997742 0.002258 -13.619447 16.245058
0.997742 0.002258 -13.619447 16.245058
0.997742 0.002258 -13.619447 16.245058
0.997134 0.002865 -13.564580 16.263462
0.997134 0.002865 -13.564580 16.263462
0.997134 0.002865 -13.564580 16.263462
0.997134 0.002865 -13.564580 16.263462
0.997134 0.002865 -13.564580 16.263462
0.997134 0.002865 -13.564580 16.263462
0.995976 0.004023 -13.394426 16.364139
0.995976 0.004023 -13.394426 16.364139
0.995976 0.004023 -13.394426 16.364139
0.995976 0.004023 -13.394426 16.364139
0.995976 0.004023 -13.394426 16.364139
0.995976 0.004023 -13.394426 16.364139
0.994197 0.005803 -13.136084 16.515786
0.994197 0.005803 -13.136084 16.515786
0.994197 0.005803 -13.136084 16.515786
0.994197 0.005803 -13.136084 16.515786
0.994197 0.005803 -13.136084 16.515786
0.994197 0.005803 -13.136084 16.515786
0.991667 0.008332 -12.818032 16.682152
0.991667 0.008332 -12.818032 16.682152
0.991667 0.008332 -12.818032 16.682152
0.991667 0.008332 -12.818032 16.682152
0.991667 0.008332 -12.818032 16.682152
0.991667 0.008332 -12.818032 16.682152
0.988139 0.011862 -12.469716 16.818892
0.988139 0.011862 -12.469716 16.818892
0.988139 0.011862 -12.469716 16.818892
0.988139 0.011862 -12.469716 16.818892
0.988139 0.011862 -12.469716 16.818892
0.988139 0.011862 -12.469716 16.818892
0.983264 0.016737 -12.136009 16.860352
0.983264 0.016737 -12.136009 16.860352
0.983264 0.016737 -12.136009 16.860352
0.983264 0.016737 -12.136009 16.860352
0.983264 0.016737 -12.136009 16.860352
0.983264 0.016737 -12.136009 16.860352
0.976573 0.023429 -11.848018 16.747234
0.976573 0.023429 -11.848018 16.747234
0.976573 0.023429 -11.848018 16.747234
0.976573 0.023429 -11.848018 16.747234
0.976573 0.023429 -11.848018 16.747234
0.976573 0.023429 -11.848018 16.747234
0.967354 0.032647 -11.633134 16.409502
0.967354 0.032647 -11.633134 16.409502
0.967354 0.032647 -11.633134 16.409502
0.967354 0.032647 -11.633134 16.409502
0.967354 0.032647 -11.633134 16.409502
0.967354 0.032647 -11.633134 16.409502
0.954468 0.045529 -11.521859 15.748544
0.954468 0.045529 -11.521859 15.748544
0.954468 0.045529 -11.521859 15.748544
0.954468 0.045529 -11.521859 15.748544
0.954468 0.045529 -11.521859 15.748544
0.954468 0.045529 -11.521859 15.748544
0.936153 0.063834 -11.579978 14.593006
0.936153 0.063834 -11.579978 14.593006
0.936153 0.063834 -11.579978 14.593006
0.936153 0.063834 -11.579978 14.593006
0.936153 0.063834 -11.579978 14.593006
0.936153 0.063834 -11.579978 14.593006
