Nx=6, Ny=96, Nz=96
dx=0.408248, dy=0.204124, dz=0.204124
0.032512 0.967488 17.987943 -10.060596
0.032512 0.967488 17.987943 -10.060596
0.032512 0.967488 17.987943 -10.060596
0.032512 0.967488 17.987943 -10.060596
0.032512 0.967488 17.987943 -10.060596
0.032512 0.967488 17.987943 -10.060596
0.064218 0.935781 15.704422 -10.441145
0.064218 0.935781 15.704422 -10.441145
0.064218 0.935781 15.704422 -10.441145
0.064218 0.935781 15.704422 -10.441145
0.064218 0.935781 15.704422 -10.441145
0.064218 0.935781 15.704422 -10.441145
0.142316 0.857681 9.517874 -11.940638
0.142316 0.857681 9.517874 -11.940638
0.142316 0.857681 9.517874 -11.940638
0.142316 0.857681 9.517874 -11.940638
0.142316 0.857681 9.517874 -11.940638
0.142316 0.857681 9.517874 -11.940638
0.323040 0.676955 -2.428371 -13.041653
0.323040 0.676955 -2.428371 -13.041653
0.323040 0.676955 -2.428371 -13.041653
0.323040 0.676955 -2.428371 -13.041653
0.323040 0.676955 -2.428371 -13.041653
0.323040 0.676955 -2.428371 -13.041653
0.606492 0.393511 -12.432889 -6.038918
0.606492 0.393511 -12.432889 -6.038918
0.606492 0.393511 -12.432889 -6.038918
0.606492 0.393511 -12.432889 -6.038918
0.606492 0.393511 -12.432889 -6.038918
0.606492 0.393511 -12.432889 -6.038918
0.825578 0.174428 -13.000158 6.536528
0.825578 0.174428 -13.000158 6.536528
0.825578 0.174428 -13.000158 6.536528
0.825578 0.174428 -13.000158 6.536528
0.825578 0.174428 -13.000158 6.536528
0.825578 0.174428 -13.000158 6.536528
0.926230 0.073772 -11.480842 14.093371
0.926230 0.073772 -11.480842 14.093371
0.926230 0.073772 -11.480842 14.093371
0.926230 0.073772 -11.480842 14.093371
0.926230 0.073772 -11.480842 14.093371
0.926230 0.073772 -11.480842 14.093371
0.966446 0.033554 -11.213501 16.773245
0.966446 0.033554 -11.213501 16.773245
0.966446 0.033554 -11.213501 16.773245
0.966446 0.033554 -11.213501 16.773245
0.966446 0.033554 -11.213501 16.773245
0.966446 0.033554 -11.213501 16.773245
0.983393 0.016607 -11.583927 17.419614
0.983393 0.016607 -11.583927 17.419614
0.983393 0.016607 -11.583927 17.419614
0.983393 0.016607 -11.583927 17.419614
0.983393 0.016607 -11.583927 17.419614
0.983393 0.016607 -11.583927 17.419614
0.991215 0.008784 -12.105325 17.367588
0.991215 0.008784 -12.105325 17.367588
0.991215 0.008784 -12.105325 17.367588
0.991215 0.008784 -12.105325 17.367588
0.991215 0.008784 -12.105325 17.367588
0.991215 0.008784 -12.105325 17.367588
0.995047 0.004953 -12.617874 17.084917
0.995047 0.004953 -12.617874 17.084917
0.995047 0.004953 -12.617874 17.084917
0.995047 0.004953 -12.617874 17.084917
0.995047 0.004953 -12.617874 17.084917
0.995047 0.004953 -12.617874 17.084917
0.996886 0.003114 -13.044931 16.768226
0.996886 0.003114 -13.044931 16.768226
0.996886 0.003114 -13.044931 16.768226
0.996886 0.003114 -13.044931 16.768226
0.996886 0.003114 -13.044931 16.768226
0.996886 0.003114 -13.044931 16.768226
0.997590 0.002409 -13.333243 16.522194
0.997590 0.002409 -13.333243 16.522194
0.997590 0.002409 -13.333243 16.522194
0.997590 0.002409 -13.333243 16.522194
0.997590 0.002409 -13.333243 16.522194
0.997590 0.002409 -13.333243 16.522194
0.997547 0.002453 -13.461349 16.391468
0.997547 0.002453 -13.461349 16.391468
0.997547 0.002453 -13.461349 16.391468
0.997547 0.002453 -13.461349 16.391468
0.997547 0.002453 -13.461349 16.391468
0.997547 0.002453 -13.461349 16.391468
0.996838 0.003162 -13.436162 16.374160
0.996838 0.003162 -13.436162 16.374160
0.996838 0.003162 -13.436162 16.374160
0.996838 0.003162 -13.436162 16.374160
0.996838 0.003162 -13.436162 16.374160
0.996838 0.003162 -13.436162 16.374160
0.995377 0.004623 -13.290286 16.432360
0.995377 0.004623 -13.290286 16.432360
0.995377 0.004623 -13.290286 16.432360
0.995377 0.004623 -13.290286 16.432360
0.995377 0.004623 -13.290286 16.432360
0.995377 0.004623 -13.290286 16.432360
0.992993 0.007007 -13.057926 16.521738
0.992993 0.007007 -13.057926 16.521738
0.992993 0.007007 -13.057926 16.521738
0.992993 0.007007 -13.057926 16.521738
0.992993 0.007007 -13.057926 16.521738
0.992993 0.007007 -13.057926 16.521738
0.989413 0.010588 -12.770612 16.594296
0.989413 0.010588 -12.770612 16.594296
0.989413 0.010588 -12.770612 16.594296
0.989413 0.010588 -12.770612 16.594296
0.989413 0.010588 -12.770612 16.594296
0.989413 0.010588 -12.770612 16.594296
0.984219 0.015781 -12.476745 16.576625
0.984219 0.015781 -12.476745 16.576625
0.984219 0.015781 -12.476745 16.576625
0.984219 0.015781 -12.476745 16.576625
0.984219 0.015781 -12.476745 16.576625
0.984219 0.015781 -12.476745 16.576625
0.976962 0.023038 -12.229308 16.388666
0.976962 0.023038 -12.229308 16.388666
0.976962 0.023038 -12.229308 16.388666
0.976962 0.023038 -12.229308 16.388666
0.976962 0.023038 -12.229308 16.388666
0.976962 0.023038 -12.229308 16.388666
0.967231 0.032769 -12.059339 15.974778
0.967231 0.032769 -12.059339 15.974778
0.967231 0.032769 -12.059339 15.974778
0.967231 0.032769 -12.059339 15.974778
0.967231 0.032769 -12.059339 15.974778
0.967231 0.032769 -12.059339 15.974778
0.954776 0.045223 -11.985977 15.300694
0.954776 0.045223 -11.985977 15.300694
0.954776 0.045223 -11.985977 15.300694
0.954776 0.045223 -11.985977 15.300694
0.954776 0.045223 -11.985977 15.300694
0.954776 0.045223 -11.985977 15.300694
0.939786 0.060213 -12.021177 14.365726
0.939786 0.060213 -12.021177 14.365726
0.939786 0.060213 -12.021177 14.365726
0.939786 0.060213 -12.021177 14.365726
0.939786 0.060213 -12.021177 14.365726
0.939786 0.060213 -12.021177 14.365726
0.923249 0.076751 -12.152848 13.241140
0.923249 0.076751 -12.152848 13.241140
0.923249 0.076751 -12.152848 13.241140
0.923249 0.076751 -12.152848 13.241140
0.923249 0.076751 -12.152848 13.241140
0.923249 0.076751 -12.152848 13.241140
0.907023 0.092978 -12.332603 12.086907
0.907023 0.092978 -12.332603 12.086907
0.907023 0.092978 -12.332603 12.086907
0.907023 0.092978 -12.332603 12.086907
0.907023 0.092978 -12.332603 12.086907
0.907023 0.092978 -12.332603 12.086907
0.893496 0.106508 -12.498261 11.108387
0.893496 0.106508 -12.498261 11.108387
0.893496 0.106508 -12.498261 11.108387
0.893496 0.106508 -12.498261 11.108387
0.893496 0.106508 -12.498261 11.108387
0.893496 0.106508 -12.498261 11.108387
0.884928 0.115079 -12.599292 10.491986
0.884928 0.115079 -12.599292 10.491986
0.884928 0.115079 -12.599292 10.491986
0.884928 0.115079 -12.599292 10.491986
0.884928 0.115079 -12.599292 10.491986
0.884928 0.115079 -12.599292 10.491986
0.882792 0.117217 -12.611013 10.350888
0.882792 0.117217 -12.611013 10.350888
0.882792 0.117217 -12.611013 10.350888
0.882792 0.117217 -12.611013 10.350888
0.882792 0.117217 -12.611013 10.350888
0.882792 0.117217 -12.611013 10.350888
0.887342 0.112668 -12.528644 10.705385
0.887342 0.112668 -12.528644 10.705385
0.887342 0.112668 -12.528644 10.705385
0.887342 0.112668 -12.528644 10.705385
0.887342 0.112668 -12.528644 10.705385
0.887342 0.112668 -12.528644 10.705385
0.897581 0.102430 -12.366371 11.481557
0.897581 0.102430 -12.366371 11.481557
0.897581 0.102430 -12.366371 11.481557
0.897581 0.102430 -12.366371 11.481557
0.897581 0.102430 -12.366371 11.481557
0.897581 0.102430 -12.366371 11.481557
0.911607 0.088401 -12.155972 12.533609
0.911607 0.088401 -12.155972 12.533609
0.911607 0.088401 -12.155972 12.533609
0.911607 0.088401 -12.155972 12.533609
0.911607 0.088401 -12.155972 12.533609
0.911607 0.088401 -12.155972 12.533609
0.927192 0.072814 -11.947580 13.677546
0.927192 0.072814 -11.947580 13.677546
0.927192 0.072814 -11.947580 13.677546
0.927192 0.072814 -11.947580 13.677546
0.927192 0.072814 -11.947580 13.677546
0.927192 0.072814 -11.947580 13.677546
0.942356 0.057646 -11.791022 14.744813
0.942356 0.057646 -11.791022 14.744813
0.942356 0.057646 -11.791022 14.744813
0.942356 0.057646 -11.791022 14.744813
0.942356 0.057646 -11.791022 14.744813
0.942356 0.057646 -11.791022 14.744813
0.955758 0.044242 -11.715750 15.625192
0.955758 0.044242 -11.715750 15.625192
0.955758 0.044242 -11.715750 15.625192
0.955758 0.044242 -11.715750 15.625192
0.955758 0.044242 -11.715750 15.625192
0.955758 0.044242 -11.715750 15.625192
0.966787 0.033212 -11.720549 16.283193
0.966787 0.033212 -11.720549 16.283193
0.966787 0.033212 -11.720549 16.283193
0.966787 0.033212 -11.720549 16.283193
0.966787 0.033212 -11.720549 16.283193
0.966787 0.033212 -11.720549 16.283193
0.975427 0.024572 -11.789315 16.733725
0.975427 0.024572 -11.789315 16.733725
0.975427 0.024572 -11.789315 16.733725
0.975427 0.024572 -11.789315 16.733725
0.975427 0.024572 -11.789315 16.733725
0.975427 0.024572 -11.789315 16.733725
0.981972 0.018026 -11.900977 17.015560
0.981972 0.018026 -11.900977 17.015560
0.981972 0.018026 -11.900977 17.015560
0.981972 0.018026 -11.900977 17.015560
0.981972 0.018026 -11.900977 17.015560
0.981972 0.018026 -11.900977 17.015560
0.986787 0.013211 -12.036706 17.169311
0.986787 0.013211 -12.036706 17.169311
0.986787 0.013211 -12.036706 17.169311
0.986787 0.013211 -12.036706 17.169311
0.986787 0.013211 -12.036706 17.169311
0.986787 0.013211 -12.036706 17.169311
0.990198 0.009800 -12.176825 17.234270
0.990198 0.009800 -12.176825 17.234270
0.990198 0.009800 -12.176825 17.234270
0.990198 0.009800 -12.176825 17.234270
0.990198 0.009800 -12.176825 17.234270
0.990198 0.009800 -12.176825 17.234270
0.992497 0.007502 -12.300985 17.248351
0.992497 0.007502 -12.300985 17.248351
0.992497 0.007502 -12.300985 17.248351
0.992497 0.007502 -12.300985 17.248351
0.992497 0.007502 -12.300985 17.248351
0.992497 0.007502 -12.300985 17.248351
0.993924 0.006076 -12.383089 17.252057
0.993924 0.006076 -12.383089 17.252057
0.993924 0.006076 -12.383089 17.252057
0.993924 0.006076 -12.383089 17.252057
0.993924 0.006076 -12.383089 17.252057
0.993924 0.006076 -12.383089 17.252057
0.994625 0.005375 -12.412924 17.264457
0.994625 0.005375 -12.412924 17.264457
0.994625 0.005375 -12.412924 17.264457
0.994625 0.005375 -12.412924 17.264457
0.994625 0.005375 -12.412924 17.264457
0.994625 0.005375 -12.412924 17.264457
0.994670 0.005330 -12.400222 17.279955
0.994670 0.005330 -12.400222 17.279955
0.994670 0.005330 -12.400222 17.279955
0.994670 0.005330 -12.400222 17.279955
0.994670 0.005330 -12.400222 17.279955
0.994670 0.005330 -12.400222 17.279955
0.994068 0.005932 -12.355678 17.288525
0.994068 0.005932 -12.355678 17.288525
0.994068 0.005932 -12.355678 17.288525
0.994068 0.005932 -12.355678 17.288525
0.994068 0.005932 -12.355678 17.288525
0.994068 0.005932 -12.355678 17.288525
0.992765 0.007235 -12.280600 17.285539
0.992765 0.007235 -12.280600 17.285539
0.992765 0.007235 -12.280600 17.285539
0.992765 0.007235 -12.280600 17.285539
0.992765 0.007235 -12.280600 17.285539
0.992765 0.007235 -12.280600 17.285539
0.990622 0.009379 -12.193285 17.244358
0.990622 0.009379 -12.193285 17.244358
0.990622 0.009379 -12.193285 17.244358
0.990622 0.009379 -12.193285 17.244358
0.990622 0.009379 -12.193285 17.244358
0.990622 0.009379 -12.193285 17.244358
0.987454 0.012546 -12.124188 17.123503
0.987454 0.012546 -12.124188 17.123503
0.987454 0.012546 -12.124188 17.123503
0.987454 0.012546 -12.124188 17.123503
0.987454 0.012546 -12.124188 17.123503
0.987454 0.012546 -12.124188 17.123503
0.983096 0.016905 -12.100517 16.885726
0.983096 0.016905 -12.100517 16.885726
0.983096 0.016905 -12.100517 16.885726
0.983096 0.016905 -12.100517 16.885726
0.983096 0.016905 -12.100517 16.885726
0.983096 0.016905 -12.100517 16.885726
0.977475 0.022526 -12.130251 16.518707
0.977475 0.022526 -12.130251 16.518707
0.977475 0.022526 -12.130251 16.518707
0.977475 0.022526 -12.130251 16.518707
0.977475 0.022526 -12.130251 16.518707
0.977475 0.022526 -12.130251 16.518707
0.970738 0.029262 -12.216710 16.027983
